id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
L000491,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000491.,Frank,D.,Lucas,,1960-01-06,M,R,,RepFrankLucas,RepFrankLucas,RepFrankLucas,400247,35692,27032,29393,N00005559,/m/033tnk,H4OK06056,https://lucas.house.gov,https://lucas.house.gov/rss.xml,,True,,,,32,2024,378,13,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ok/cd:3,2405 Rayburn House Office Building,202-225-5565,,OK,3,False,4003,3.44,93.96,1.92
L000569,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000569.,Blaine,,Luetkemeyer,,1952-05-07,M,R,,RepBlaine,BlaineLuetkemeyer,BLuetkemeyer,412292,1031348,20400,20926,N00030026,/m/04ycpq1,H8MO09153,https://luetkemeyer.house.gov,https://luetkemeyer.house.gov/news/rss.aspx,,True,,,,16,2024,378,2,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:mo/cd:3,2230 Rayburn House Office Building,202-225-2956,,MO,3,False,2903,0.53,94.67,1.33
L000596,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000596.,Anna Paulina,,Luna,,1989-05-06,F,R,,RepLuna,,,456891,,,,,,H0FL13158,https://luna.house.gov/,,,True,,,,2,2024,378,7,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:fl/cd:13,1017 Longworth House Office Building,202-225-5961,,FL,13,False,1213,1.85,85.41,10.54
L000603,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000603.,Morgan,,Luttrell,,1975-11-07,M,R,,RepLuttrell,,,456942,,,,,,H2TX08182,https://luttrell.house.gov/,,,True,,,,2,2024,378,16,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:tx/cd:8,1320 Longworth House Office Building,202-225-4901,,TX,8,False,4808,4.23,89.2,6.65
L000562,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000562.,Stephen,F.,Lynch,,1955-03-31,M,D,,RepStephenLynch,repstephenlynch,RepLynch,400249,1000222,4844,20119,N00013855,/m/028vsz,H2MA09072,https://lynch.house.gov,,,True,,,,24,2024,378,10,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ma/cd:8,2109 Rayburn House Office Building,202-225-8273,,MA,8,False,2508,2.65,94.01,1.91
M000194,Representative,Rep.,https://api.propublica.org/congress/v1/members/M000194.,Nancy,,Mace,,1977-12-04,F,R,,RepNancyMace,,,456843,,,,N00035670,/m/048nls,H0SC01394,https://mace.house.gov,,,True,,,,4,2024,378,38,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:sc/cd:1,1728 Longworth House Office Building,202-225-3176,,SC,1,False,4501,10.05,88.2,7.37
M001223,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001223.,Seth,,Magaziner,,1983-07-22,M,D,,,,,456937,,,,,,H2RI02184,https://magaziner.house.gov/,,,True,,,,2,2024,378,5,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ri/cd:2,1218 Longworth House Office Building,202-225-2735,,RI,2,False,4402,1.32,93.01,2.96
M000317,Representative,Rep.,https://api.propublica.org/congress/v1/members/M000317.,Nicole,,Malliotakis,,1980-11-11,F,R,,RepMalliotakis,,,456837,,,,N00044040,/m/0g5817m,H0NY11078,https://malliotakis.house.gov,,,True,,,,4,2024,378,15,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ny/cd:11,351 Cannon House Office Building,202-225-3371,,NY,11,False,3611,3.97,93.09,2.76
M000871,Representative,Rep.,https://api.propublica.org/congress/v1/members/M000871.,Tracey,,Mann,,1976-12-17,M,R,,RepMann,,,456823,,,,N00030743,/g/11hcbb5b38,H0KS01123,https://mann.house.gov,,,True,,,,4,2024,378,3,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:ks/cd:1,344 Cannon House Office Building,202-225-2715,,KS,1,False,2001,0.79,92.78,3.21
M001135,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001135.,Kathy,,Manning,,1956-12-03,F,D,,RepKManning,,,456832,,,,N00042159,/g/11dxpjz93v,H8NC13067,https://manning.house.gov,,,True,,,,4,2024,378,3,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:nc/cd:6,307 Cannon House Office Building,202-225-3065,,NC,6,False,3706,0.79,88.24,7.75
M001184,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001184.,Thomas,,Massie,,1971-01-13,M,R,,RepThomasMassie,RepThomasMassie,repthomasmassie,412503,79951,132068,31102,N00034041,/m/0h_cb6v,H2KY04121,https://massie.house.gov,,,True,,,,14,2024,378,12,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:ky/cd:4,2453 Rayburn House Office Building,202-225-3465,,KY,4,False,2104,3.17,78.08,17.81
M001199,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001199.,Brian,,Mast,,1980-07-10,M,R,,repbrianmast,repbrianmast,repbrianmast,412698,104540,166245,21735,N00037269,/g/11cs5xxx_f,H6FL18097,https://mast.house.gov,,,True,,,,8,2024,378,2,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:fl/cd:21,2182 Rayburn House Office Building,202-225-3026,,FL,21,False,1221,0.53,92.0,4.0
M001163,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001163.,Doris,,Matsui,,1944-09-25,F,D,,DorisMatsui,doris.matsui,RepDorisMatsui,400663,26602,28593,20538,N00027459,/m/059hdf,H6CA05195,https://matsui.house.gov,,,True,,,,20,2024,378,0,1,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ca/cd:7,2311 Rayburn House Office Building,202-225-7163,,CA,7,False,0607,0.0,94.43,1.59
M001208,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001208.,Lucy,,McBath,,1960-06-01,F,D,,replucymcbath,,,412769,,178538,,N00042813,/g/11f647_0gj,H8GA06393,https://mcbath.house.gov,,,True,,,,6,2024,378,12,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:ga/cd:7,2246 Rayburn House Office Building,202-225-4501,,GA,7,False,1307,3.17,95.34,0.55
M001165,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001165.,Kevin,,McCarthy,,1965-01-26,M,R,House Minority Leader,GOPLeader,CongressmanKevinMcCarthy,repkevinmccarthy,412190,85231,28918,20703,N00028152,/m/074qxm,H6CA22125,https://kevinmccarthy.house.gov,https://kevinmccarthy.house.gov/rss.xml,,True,,,,18,2024,378,192,0,2023-08-17 13:15:57 -0400,ocd-division/country:us/state:ca/cd:20,2468 Rayburn House Office Building,202-225-2915,,CA,20,False,0620,50.79,89.19,2.7
M001157,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001157.,Michael,,McCaul,,1962-01-14,M,R,,RepMcCaul,michaeltmccaul,MichaelTMcCaul,400654,1013056,49210,20530,N00026460,/m/0492cz,H4TX10093,https://mccaul.house.gov,https://mccaul.house.gov/rss.xml,,True,,,,20,2024,378,9,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:tx/cd:10,2300 Rayburn House Office Building,202-225-2401,,TX,10,False,4810,2.38,93.48,2.45
M001136,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001136.,Lisa,,McClain,,1966-04-07,F,R,,RepLisaMcClain,,,456827,,,,N00045730,/g/11j1xf64qr,H0MI10287,https://mcclain.house.gov,,,True,,,,4,2024,378,2,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:mi/cd:9,444 Cannon House Office Building,202-225-2106,,MI,9,False,2609,0.53,94.13,1.87
M001227,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001227.,Jennifer,,McClellan,,1972-12-28,F,D,,,,,,,,,,,,https://mcclellan.house.gov/,,,True,,,,2,,246,0,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:va/cd:4,,,,VA,4,False,5104,0.0,98.78,1.22
M001177,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001177.,Tom,,McClintock,,1956-07-10,M,R,,RepMcClintock,81125319109,McClintockCA04,412295,30359,9715,20903,N00006863,/m/01r6jp,H8CA04152,https://mcclintock.house.gov,https://mcclintock.house.gov/rss.xml,,True,,,,16,2024,378,3,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:ca/cd:5,2256 Rayburn House Office Building,202-225-2511,,CA,5,False,0605,0.79,89.3,6.68
M001143,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001143.,Betty,,McCollum,,1954-07-12,F,D,,BettyMcCollum04,repbettymccollum,BMcCollum04,400259,86670,3812,20122,N00012942,/m/0249hy,H0MN04049,https://mccollum.house.gov,https://mccollum.house.gov/rss.xml,,True,,,,24,2024,378,1,1,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:mn/cd:4,2426 Rayburn House Office Building,202-225-6631,,MN,4,False,2704,0.26,93.09,2.93
M001218,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001218.,Rich,,McCormick,,1968-10-07,M,R,,RepMcCormick,,,456894,,,,,,H0GA07273,https://mccormick.house.gov/,,,True,,,,2,2024,378,1,1,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:ga/cd:6,1213 Longworth House Office Building,202-225-4272,,GA,6,False,1306,0.26,89.1,6.91
M001220,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001220.,Morgan,,McGarvey,,1979-12-23,M,D,,RepMcGarvey,,,456904,,139826,,,,H2KY03206,https://mcgarvey.house.gov/,,,True,,,,2,2024,378,1,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:ky/cd:3,1527 Longworth House Office Building,202-225-5401,,KY,3,False,2103,0.26,94.95,1.06
M000312,Representative,Rep.,https://api.propublica.org/congress/v1/members/M000312.,Jim,,McGovern,,1959-11-20,M,D,,RepMcGovern,RepJimMcGovern,repjimmcgovern,400263,45976,552,29729,N00000179,/m/028vn7,H4MA03022,https://mcgovern.house.gov,,,True,,,,28,2024,378,4,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ma/cd:2,370 Cannon House Office Building,202-225-6101,,MA,2,False,2502,1.06,93.03,2.95
M001156,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001156.,Patrick,T.,McHenry,,1975-10-22,M,R,,PatrickMcHenry,CongressmanMcHenry,CongressmanMcHenry,400644,1007062,21031,20522,N00026627,/m/02b4rz,H4NC10047,https://mchenry.house.gov,https://mchenry.house.gov/news/rss.aspx,,True,,,,20,2024,378,35,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:nc/cd:10,2134 Rayburn House Office Building,202-225-2576,,NC,10,False,3710,9.26,93.57,2.05
M001159,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001159.,Cathy,,McMorris Rodgers,,1969-05-22,F,R,,CathyMcMorris,mcmorrisrodgers,mcmorrisrodgers,400659,1013063,3217,20535,N00026314,/m/03dlf3,H4WA05077,https://mcmorris.house.gov,,,True,,,,20,2024,378,7,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:wa/cd:5,2188 Rayburn House Office Building,202-225-2006,,WA,5,False,5305,1.85,94.86,1.08
M001137,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001137.,Gregory,W.,Meeks,,1953-09-25,M,D,,RepGregoryMeeks,gregorymeeksny05,gwmeeks,400271,53469,4360,29776,N00001171,/m/024_3b,H8NY06048,https://meeks.house.gov,https://meeks.house.gov/rss.xml,,True,,,,28,2024,378,2,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:ny/cd:5,2310 Rayburn House Office Building,202-225-3461,,NY,5,False,3605,0.53,94.67,1.33
M001226,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001226.,Robert,,Menendez,,1985-07-12,M,D,,RepMenendez,,,456918,,,,,,H2NJ08232,https://menendez.house.gov/,,,True,,,,2,2024,378,2,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:nj/cd:8,1007 Longworth House Office Building,202-225-7919,,NJ,8,False,3408,0.53,94.67,1.33
M001188,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001188.,Grace,,Meng,,1975-10-01,F,D,,RepGraceMeng,repgracemeng,,412560,68411,69157,21342,N00034547,/m/04ld76x,H2NY06116,https://meng.house.gov,https://meng.house.gov/rss.xml,,True,,,,12,2024,378,26,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ny/cd:6,2209 Rayburn House Office Building,202-225-2601,,NY,6,False,3606,6.88,93.45,2.28
M001204,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001204.,Daniel,,Meuser,,1964-02-10,M,R,,RepMeuser,,,412811,,102438,,N00029416,/m/03wf1q3,H8PA10147,https://meuser.house.gov,,,True,,,,6,2024,378,11,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:pa/cd:9,350 Cannon House Office Building,202-225-6511,,PA,9,False,4209,2.91,93.72,2.19
M000687,Representative,Rep.,https://api.propublica.org/congress/v1/members/M000687.,Kweisi,,Mfume,,1948-10-24,M,D,,RepKweisiMfume,,,407672,,,15432,N00001799,,S6MD03185,https://mfume.house.gov,,,True,,,,6,2024,378,10,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:md/cd:7,2263 Rayburn House Office Building,202-225-4741,,MD,7,False,2407,2.65,94.82,1.09
M001222,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001222.,Max,,Miller,,1988-11-13,M,R,,,,,456929,,,,,,H2OH16051,https://maxmiller.house.gov/,,,True,,,,2,2024,378,5,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:oh/cd:7,143 Cannon House Office Building,202-225-3876,,OH,7,False,3907,1.32,93.01,2.96
M001205,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001205.,Carol,,Miller,,1950-11-04,F,R,,RepCarolMiller,,,412837,,52123,,N00041542,/m/0102fnyn,H8WV03097,https://miller.house.gov,,,True,,,,6,2024,378,2,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:wv/cd:1,465 Cannon House Office Building,202-225-3452,,WV,1,False,5401,0.53,92.53,3.47
M001211,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001211.,Mary,,Miller,,1959-08-27,F,R,,RepMaryMiller,,,456820,,,,N00045703,/g/11fsd5mh_l,H0IL15129,https://marymiller.house.gov,,,True,,,,4,2024,378,7,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:il/cd:15,1740 Longworth House Office Building,202-225-5271,,IL,15,False,1715,1.85,88.11,7.84
M001215,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001215.,Mariannette,,Miller-Meeks,,1955-09-06,F,R,,RepMMM,,,456817,,103294,,N00029495,/g/11fhm4wv8g,H8IA02043,https://millermeeks.house.gov,,,True,,,,4,2024,378,5,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:ia/cd:1,1034 Longworth House Office Building,202-225-6576,,IA,1,False,1901,1.32,92.47,3.49
M001216,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001216.,Cory,,Mills,,1980-07-30,M,R,,,,,456889,,,,,,H2FL07156,https://mills.house.gov/,,,True,,,,2,2024,378,0,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:fl/cd:7,1237 Longworth House Office Building,202-225-4035,,FL,7,False,1207,0.0,91.25,4.77
M001221,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001221.,Marcus,,Molinaro,,1975-10-08,M,R,,RepMolinaroNY19,,,456925,,69202,,,,H2NY19127,https://molinaro.house.gov/,,,True,,,,2,2024,378,6,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:ny/cd:19,1207 Longworth House Office Building,202-225-5441,,NY,19,False,3619,1.59,88.14,7.82
M001194,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001194.,John,,Moolenaar,,1961-05-08,M,R,,RepMoolenaar,RepMoolenaar,,412634,76660,37676,21526,N00036275,/m/0z6rww4,H4MI04126,https://moolenaar.house.gov,https://moolenaar.house.gov/rss.xml,,True,,,,10,2024,378,2,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:mi/cd:2,246 Cannon House Office Building,202-225-3561,,MI,2,False,2602,0.53,93.33,2.67
M001195,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001195.,Alex,,Mooney,,1971-06-05,M,R,,RepAlexMooney,CongressmanAlexMooney,,412662,76588,145943,21557,N00033814,/m/02qqy78,H4WV02080,https://mooney.house.gov,https://mooney.house.gov/rss.xml,,True,,,,10,2024,378,16,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:wv/cd:2,2228 Rayburn House Office Building,202-225-2711,,WV,2,False,5402,4.23,89.75,6.09
M001213,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001213.,Blake,,Moore,,1980-06-22,M,R,,RepBlakeMoore,,,456851,,,,N00046598,/g/11ftchfsgn,H0UT01205,https://blakemoore.house.gov,,,True,,,,4,2024,378,7,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ut/cd:1,1131 Longworth House Office Building,202-225-0453,,UT,1,False,4901,1.85,93.78,2.16
M001212,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001212.,Barry,,Moore,,1966-09-26,M,R,,RepBarryMoore,,,456800,,,,N00041295,/g/11fkw7vjdf,H8AL02171,https://barrymoore.house.gov,,,True,,,,4,2024,378,2,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:al/cd:2,1504 Longworth House Office Building,202-225-2901,,AL,2,False,0102,0.53,88.8,7.2
M001160,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001160.,Gwen,,Moore,,1951-04-18,F,D,,RepGwenMoore,GwenSMoore,RepGwenMoore,400661,42548,3457,20537,N00026914,/m/04cvds,H4WI04183,https://gwenmoore.house.gov,,,True,,,,20,2024,378,3,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:wi/cd:4,2252 Rayburn House Office Building,202-225-4572,,WI,4,False,5504,0.79,93.85,2.14
M001224,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001224.,Nathaniel,,Moran,,1974-07-22,M,R,,,,,456940,,,,,,H2TX01112,https://moran.house.gov/,,,True,,,,2,2024,378,2,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:tx/cd:1,1541 Longworth House Office Building,202-225-3035,,TX,1,False,4801,0.53,93.6,2.4
M001206,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001206.,Joe,,Morelle,,1957-04-29,M,D,,repjoemorelle,,,412749,,4362,,N00043207,/m/03d820m,H8NY25105,https://morelle.house.gov,,,True,,,,8,2024,378,9,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ny/cd:25,570 Cannon House Office Building,202-225-3615,,NY,25,False,3625,2.38,93.21,2.72
M001217,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001217.,Jared,,Moskowitz,,1980-12-18,M,D,,RepMoskowitz,,,456893,,,,,,H2FL22171,https://moskowitz.house.gov/,,,True,,,,2,2024,378,26,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:fl/cd:23,1130 Longworth House Office Building,202-225-3001,,FL,23,False,1223,6.88,87.18,8.55
M001196,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001196.,Seth,,Moulton,,1978-10-24,M,D,,teammoulton,CongressmanSethMoulton,,412632,78453,146299,21525,N00035431,/m/0sgh587,H4MA06090,https://moulton.house.gov,,,True,,,,10,2024,378,4,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:ma/cd:6,1126 Longworth House Office Building,202-225-8020,,MA,6,False,2506,1.06,91.96,4.02
M001219,Delegate,Del.,https://api.propublica.org/congress/v1/members/M001219.,Jim,,Moylan,,1962-07-18,M,R,,,,,456896,,,,,,,https://moylan.house.gov/,,,True,,,,2,2024,177,71,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:gu/cd:,,,,GU,,True,6698,40.11,93.4,6.6
M001214,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001214.,Frank,,Mrvan,,1969-04-16,M,D,,RepMrvan,,,456821,,,,N00045905,/m/03yd13z,H0IN01150,https://mrvan.house.gov,,,True,,,,4,2024,378,3,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:in/cd:1,1607 Longworth House Office Building,202-225-2461,,IN,1,False,1801,0.79,91.18,4.81
M001225,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001225.,Kevin,,Mullin,,1970-06-15,M,D,,RepKevinMullin,,,456883,,,,,,H2CA14162,https://kevinmullin.house.gov/,,,True,,,,2,2024,378,33,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ca/cd:15,1404 Longworth House Office Building,202-225-3531,,CA,15,False,0615,8.73,93.9,1.74
M001210,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001210.,Greg,,Murphy,,1963-03-05,M,R,,RepGregMurphy,,,412845,,166135,,N00044027,/g/11clyw935r,H0NC03172,https://murphy.house.gov,,,True,,,,6,2024,378,3,1,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:nc/cd:3,407 Cannon House Office Building,202-225-3415,,NC,3,False,3703,0.79,92.51,3.48
N000002,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000002.,Jerrold,,Nadler,,1947-06-13,M,D,,RepJerryNadler,CongressmanNadler,congressmannadler,400289,26159,26980,29377,N00000939,/m/03tk11,H2NY17071,https://nadler.house.gov,,,True,,,,34,2024,378,12,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ny/cd:12,2132 Rayburn House Office Building,202-225-5635,,NY,12,False,3612,3.17,93.7,2.19
N000179,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000179.,Grace,F.,Napolitano,,1936-12-04,F,D,,GraceNapolitano,RepGraceNapolitano,RepGraceNapolitano,400290,57873,8393,29903,N00006789,/m/024v0s,H8CA34068,https://napolitano.house.gov,https://napolitano.house.gov/rss.xml,,True,,,,26,2024,378,9,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ca/cd:31,1610 Longworth House Office Building,202-225-5256,,CA,31,False,0631,2.38,94.29,1.63
N000015,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000015.,Richard,E.,Neal,,1949-02-14,M,D,,RepRichardNeal,reprichardneal,RepRichardENeal,400291,6103,26895,15616,N00000153,/m/028vm4,H8MA02041,https://neal.house.gov,https://neal.house.gov/rss.xml,,True,,,,36,2024,378,13,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ma/cd:1,372 Cannon House Office Building,202-225-5601,,MA,1,False,2501,3.44,93.68,2.2
N000191,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000191.,Joe,,Neguse,,1984-05-13,M,D,,RepJoeNeguse,,,412761,,151075,,N00041080,/g/11gnsnch0m,H8CO02160,https://neguse.house.gov,,,True,,,,6,2024,378,1,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:co/cd:2,2400 Longworth House Office Building,202-225-2161,,CO,2,False,0802,0.26,95.74,0.27
N000026,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000026.,Troy,,Nehls,,1968-04-07,M,R,,RepTroyNehls,,,456848,,188334,,N00046067,/g/11c580_xf2,H0TX22302,https://nehls.house.gov,,,True,,,,4,2024,378,9,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:tx/cd:22,1104 Longworth House Office Building,202-225-5951,,TX,22,False,4822,2.38,89.67,6.25
N000189,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000189.,Dan,,Newhouse,,1955-07-10,M,R,,RepNewhouse,RepNewhouse,,412660,78315,51522,21556,N00036403,/m/0_s0bn3,H4WA04104,https://newhouse.house.gov,,,True,,,,10,2024,378,0,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:wa/cd:4,504 Cannon House Office Building,202-225-5816,,WA,4,False,5304,0.0,94.16,1.86
N000194,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000194.,Wiley,,Nickel,,1975-11-23,M,D,,,,,456915,,,,,,H2NC14019,https://nickel.house.gov/,,,True,,,,2,2024,378,2,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:nc/cd:13,1133 Longworth House Office Building,202-225-4531,,NC,13,False,3713,0.53,88.53,7.47
N000188,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000188.,Donald,W.,Norcross,,1958-12-13,M,D,,DonaldNorcross,DonaldNorcrossNJ,,412606,76311,116277,21536,N00036154,/m/09g8b1_,H4NJ01084,https://norcross.house.gov,https://norcross.house.gov/?a=RSS.Feed,,True,,,,12,2024,378,8,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:nj/cd:1,2427 Rayburn House Office Building,202-225-6501,,NJ,1,False,3401,2.12,94.04,1.9
N000190,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000190.,Ralph,,Norman,,1953-06-20,M,R,,RepRalphNorman,RepRalphNorman,,412738,61996,47930,21753,N00027783,/m/0f9kbx,H8SC05158,https://norman.house.gov,,,True,,,,8,2024,378,4,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:sc/cd:5,569 Cannon House Office Building,202-225-5501,,SC,5,False,4505,1.06,85.25,10.72
N000147,Delegate,Del.,https://api.propublica.org/congress/v1/members/N000147.,Eleanor,Holmes,Norton,,1937-06-13,F,D,,EleanorNorton,CongresswomanNorton,EleanorHNorton,400295,882,775,,N00001692,/m/01s_vp,,https://norton.house.gov,https://norton.house.gov/rss.xml,,True,,,,34,2024,177,0,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:dc/cd:79,,,,DC,At-Large,True,1198,0.0,98.87,1.13
N000193,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000193.,Zach,,Nunn,,1979-05-04,M,R,,ZachNunn,,,456898,,151170,,,,H2IA03119,https://nunn.house.gov/,,,True,,,,2,2024,378,6,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:ia/cd:3,1232 Longworth House Office Building,202-225-5476,,IA,3,False,1903,1.59,90.84,5.12
O000019,Representative,Rep.,https://api.propublica.org/congress/v1/members/O000019.,Jay,,Obernolte,,1970-08-18,M,R,,JayObernolte,,,456801,,,,N00045377,/m/02hpvtf,H0CA08135,https://obernolte.house.gov,,,True,,,,4,2024,378,8,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:ca/cd:23,1029 Longworth House Office Building,202-225-5861,,CA,23,False,0623,2.12,92.68,3.25
O000172,Representative,Rep.,https://api.propublica.org/congress/v1/members/O000172.,Alexandria,,Ocasio-Cortez,,1989-10-13,F,D,,RepAOC,,,412804,,180416,,N00041162,/g/11f6y3nqg6,H8NY15148,https://ocasio-cortez.house.gov,,,True,,,,6,2024,378,3,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:ny/cd:14,250 Cannon House Office Building,202-225-3965,,NY,14,False,3614,0.79,89.57,6.42
O000175,Representative,Rep.,https://api.propublica.org/congress/v1/members/O000175.,William,,Ogles,,1971-06-18,M,R,,,,,456939,,,,,,H2TN05446,https://ogles.house.gov/,,,True,,,,2,2024,378,13,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:tn/cd:5,151 Cannon House Office Building,202-225-4311,,TN,5,False,4705,3.44,87.09,8.79
