stock_code,name_vn,name_en,name_short,post_to,C
TUG,CTCP Lai dắt và Vận tải Cảng Hải Phòng,CTCP Lai dắt và Vận tải Cảng Hải Phòng,TUG Joint Stock Company,UPCOM,3
TV1,Công ty Cổ phần Tư vấn Xây dựng Điện 1,Công ty Cổ phần Tư vấn Xây dựng Điện 1,TV1 Joint Stock Company,UPCOM,3
TV2,CTCP Tư vấn Xây dựng Điện 2,CTCP Tư vấn Xây dựng Điện 2,TV2 Joint Stock Company,HOSE,1
TV3,Công ty cổ phần Tư vấn Xây dựng điện 3,Công ty cổ phần Tư vấn Xây dựng điện 3,TV3 Joint Stock Company,HNX,2
TV4,CTCP Tư vấn Xây dựng điện 4,CTCP Tư vấn Xây dựng điện 4,TV4 Joint Stock Company,HNX,2
TV6,Công ty cổ phần Thương mại Đầu tư xây lắp điện Thịnh Vượng,Công ty cổ phần Thương mại Đầu tư xây lắp điện Thịnh Vượng,TV6 Joint Stock Company,UPCOM,3
TVA,CTCP Sứ Viglacera Thanh Trì,CTCP Sứ Viglacera Thanh Trì,TVA Joint Stock Company,UPCOM,3
TVB,Công ty Cổ phần Chứng khoán Trí Việt,Công ty Cổ phần Chứng khoán Trí Việt,TVB Joint Stock Company,HOSE,1
TVC,CTCP Tập đoàn Quản lý Tài sản Trí Việt,CTCP Tập đoàn Quản lý Tài sản Trí Việt,TVC Joint Stock Company,HNX,2
TVD,CTCP Than Vàng Danh - Vinacomin,CTCP Than Vàng Danh - Vinacomin,TVD Joint Stock Company,HNX,2
TVG,CTCP Tư vấn Đầu tư và Xây dựng Giao thông vận tải,CTCP Tư vấn Đầu tư và Xây dựng Giao thông vận tải,TVG Joint Stock Company,UPCOM,3
TVH,Công ty cổ phần Tư vấn xây dựng  công trình Hàng hải,Công ty cổ phần Tư vấn xây dựng  công trình Hàng hải,TVH Joint Stock Company,UPCOM,3
TVM,CTCP Tư vấn đầu tư mỏ và công nghiệp - Vinacomin,CTCP Tư vấn đầu tư mỏ và công nghiệp - Vinacomin,TVM Joint Stock Company,UPCOM,3
TVN,Tổng Công ty Thép Việt Nam - CTCP,Tổng Công ty Thép Việt Nam - CTCP,TVN Joint Stock Company,UPCOM,3
TVS,Công ty Cổ phần Chứng khoán Thiên Việt,Công ty Cổ phần Chứng khoán Thiên Việt,TVS Joint Stock Company,HOSE,1
TVT,Tổng Công ty Việt Thắng - CTCP,Tổng Công ty Việt Thắng - CTCP,TVT Joint Stock Company,HOSE,1
TW3,CTCP Dược Trung ương 3,CTCP Dược Trung ương 3,TW3 Joint Stock Company,UPCOM,3
TXM,CTCP Vicem Thạch cao Xi măng,CTCP Vicem Thạch cao Xi măng,TXM Joint Stock Company,HNX,2
TYA,Công ty Cổ phần Dây và Cáp điện Taya Việt Nam,Công ty Cổ phần Dây và Cáp điện Taya Việt Nam,TYA Joint Stock Company,HOSE,1
UCT,CTCP Đô thị Cần Thơ,CTCP Đô thị Cần Thơ,UCT Joint Stock Company,UPCOM,3
UDC,Công ty Cổ phần Xây dựng và Phát triển Đô thị tỉnh Bà Rịa - Vũng Tàu,Công ty Cổ phần Xây dựng và Phát triển Đô thị tỉnh Bà Rịa - Vũng Tàu,UDC Joint Stock Company,UPCOM,3
UDJ,Công ty cổ phần Phát triển Đô Thị,Công ty cổ phần Phát triển Đô Thị,UDJ Joint Stock Company,UPCOM,3
UDL,Công ty cổ phần Đô thị và Môi trường Đắk Lắk,Công ty cổ phần Đô thị và Môi trường Đắk Lắk,UDL Joint Stock Company,UPCOM,3
UEM,CTCP Cơ điện Uông Bí - Vinacomin,CTCP Cơ điện Uông Bí - Vinacomin,UEM Joint Stock Company,UPCOM,3
UIC,Công ty Cổ phầu Đầu tư phát triển Nhà và Đô thị IDICO (UDICO-IDICO),Công ty Cổ phầu Đầu tư phát triển Nhà và Đô thị IDICO (UDICO-IDICO),UIC Joint Stock Company,HOSE,1
UMC,CTCP Công trình đô thị Nam Định,CTCP Công trình đô thị Nam Định,UMC Joint Stock Company,UPCOM,3
UNI,CTCP Viễn Liên,CTCP Viễn Liên,UNI Joint Stock Company,HNX,2
UPC,CTCP Phát triển Công viên cây xanh và Đô thị Vũng Tàu,CTCP Phát triển Công viên cây xanh và Đô thị Vũng Tàu,UPC Joint Stock Company,UPCOM,3
UPH,Công ty cổ phần Dược phẩm TW 25,Công ty cổ phần Dược phẩm TW 25,UPH Joint Stock Company,UPCOM,3
USC,Công ty cổ phần Khảo sát và Xây dựng - USCO,Công ty cổ phần Khảo sát và Xây dựng - USCO,USC Joint Stock Company,UPCOM,3
USD,Công ty cổ phần Công trình Đô thị Sóc Trăng,Công ty cổ phần Công trình Đô thị Sóc Trăng,USD Joint Stock Company,UPCOM,3
V11,CTCP Xây dựng số 11,CTCP Xây dựng số 11,V11 Joint Stock Company,UPCOM,3
V12,Công ty cổ phần xây dựng số 12,Công ty cổ phần xây dựng số 12,V12 Joint Stock Company,HNX,2
V15,CÔNG TY CỔ PHẦN XÂY DỰNG SỐ 15,CÔNG TY CỔ PHẦN XÂY DỰNG SỐ 15,V15 Joint Stock Company,UPCOM,3
V21,CTCP Vinaconex 21,CTCP Vinaconex 21,V21 Joint Stock Company,HNX,2
VAB,Ngân hàng Thương mại cổ phần Việt Á,Ngân hàng Thương mại cổ phần Việt Á,VAB Joint Stock Company,UPCOM,3
VAF,Công ty Cổ phần Phân lân Nung chảy Văn Điển,Công ty Cổ phần Phân lân Nung chảy Văn Điển,VAF Joint Stock Company,HOSE,1
VAV,CTCP VIWACO,CTCP VIWACO,VAV Joint Stock Company,UPCOM,3
VBA121033,Trái phiếu phát hành ra công chúng năm 2021 của Agribank,Trái phiếu phát hành ra công chúng năm 2021 của Agribank,VBA121033,HNX,2
VBA122001,Trái phiếu Agribank phát hành ra công chúng năm 2022,Trái phiếu Agribank phát hành ra công chúng năm 2022,VBA122001,HNX,2
VBB,Ngân hàng Thương Mại cổ phần Việt Nam Thương Tín,Ngân hàng Thương Mại cổ phần Việt Nam Thương Tín,VBB Joint Stock Company,UPCOM,3
VBB122033,Trái phiếu VietBank chào bán ra công chúng năm 2022 (Đợt 1),Trái phiếu VietBank chào bán ra công chúng năm 2022 (Đợt 1),VBB122033,HNX,2
VBC,"Công ty cổ phần Nhựa, Bao bì Vinh","Công ty cổ phần Nhựa, Bao bì Vinh",VBC Joint Stock Company,HNX,2
VBG,Công ty cổ phần Địa chất Việt Bắc - TKV,Công ty cổ phần Địa chất Việt Bắc - TKV,VBG Joint Stock Company,UPCOM,3
VBH,CTCP Điện tử Bình Hòa,CTCP Điện tử Bình Hòa,VBH Joint Stock Company,UPCOM,3
VC1,Công ty cổ phần xây dựng số 1,Công ty cổ phần xây dựng số 1,VC1 Joint Stock Company,HNX,2
VC2,Công ty cổ phần Đầu tư và Xây dựng Vina2,Công ty cổ phần Đầu tư và Xây dựng Vina2,VC2 Joint Stock Company,HNX,2
VC3,Công ty cổ phần Tập đoàn Nam Mê Kông,Công ty cổ phần Tập đoàn Nam Mê Kông,VC3 Joint Stock Company,HNX,2
VC5,CTCP Xây dựng số 5,CTCP Xây dựng số 5,VC5 Joint Stock Company,UPCOM,3
VC6,Công ty cổ phần Xây dựng và đầu tư Visicons,Công ty cổ phần Xây dựng và đầu tư Visicons,VC6 Joint Stock Company,HNX,2
VC7,Công ty cổ phần Tập đoàn BGI,Công ty cổ phần Tập đoàn BGI,VC7 Joint Stock Company,HNX,2
VC9,Công ty cổ phần Xây dựng số 9-VC9,Công ty cổ phần Xây dựng số 9-VC9,VC9 Joint Stock Company,HNX,2
VCA,CÔNG TY CỔ PHẦN THÉP VICASA - VNSTEEL,CÔNG TY CỔ PHẦN THÉP VICASA - VNSTEEL,VCA Joint Stock Company,HOSE,1
VCB,Ngân hàng TMCP Ngoại Thương Việt Nam,Ngân hàng TMCP Ngoại Thương Việt Nam,VCB Joint Stock Company,HOSE,1
VCC,CTCP Vinaconex 25,CTCP Vinaconex 25,VCC Joint Stock Company,HNX,2
VCE,Công ty cổ phần Xây lắp Môi trường,Công ty cổ phần Xây lắp Môi trường,VCE Joint Stock Company,UPCOM,3
VCF,Công ty cổ phần Vinacafé Biên Hoà,Công ty cổ phần Vinacafé Biên Hoà,VCF Joint Stock Company,HOSE,1
VCG,Tổng CTCP Xuất nhập khẩu và Xây dựng Việt Nam,Tổng CTCP Xuất nhập khẩu và Xây dựng Việt Nam,VCG Joint Stock Company,HOSE,1
VCI,Công ty Cổ phần Chứng khoán Vietcap,Công ty Cổ phần Chứng khoán Vietcap,VCI Joint Stock Company,HOSE,1
VCM,CTCP Nhân lực và Thương mại Vinaconex,CTCP Nhân lực và Thương mại Vinaconex,VCM Joint Stock Company,HNX,2
VCP,Công ty cổ phần Xây dựng và Năng lượng VCP,Công ty cổ phần Xây dựng và Năng lượng VCP,VCP Joint Stock Company,UPCOM,3
VCR,CTCP Đầu tư và Phát triển Du lịch Vinaconex,CTCP Đầu tư và Phát triển Du lịch Vinaconex,VCR Joint Stock Company,UPCOM,3
VCS,CTCP VICOSTONE,CTCP VICOSTONE,VCS Joint Stock Company,HNX,2
VCT,CTCP Tư vấn xây dựng Vinaconex,CTCP Tư vấn xây dựng Vinaconex,VCT Joint Stock Company,UPCOM,3
VCW,CTCP Đầu tư Nước sạch Sông Đà,CTCP Đầu tư Nước sạch Sông Đà,VCW Joint Stock Company,UPCOM,3
VCX,Công ty cổ phần Xi măng Yên Bình,Công ty cổ phần Xi măng Yên Bình,VCX Joint Stock Company,UPCOM,3
VDB,Công ty cổ phần Vận tải và Chế biến Than Đông Bắc,Công ty cổ phần Vận tải và Chế biến Than Đông Bắc,VDB Joint Stock Company,UPCOM,3
VDL,CTCP Thực phẩm Lâm Đồng,CTCP Thực phẩm Lâm Đồng,VDL Joint Stock Company,HNX,2
VDN,CTCP Vinatex Đà Nẵng,CTCP Vinatex Đà Nẵng,VDN Joint Stock Company,UPCOM,3
VDP,Công ty Cổ phần Dược phẩm Trung Ương Vidipha,Công ty Cổ phần Dược phẩm Trung Ương Vidipha,VDP Joint Stock Company,HOSE,1
VDS,Công ty Cổ phần Chứng khoán Rồng Việt,Công ty Cổ phần Chứng khoán Rồng Việt,VDS Joint Stock Company,HOSE,1
VDT,CTCP Lưới thép Bình Tây,CTCP Lưới thép Bình Tây,VDT Joint Stock Company,UPCOM,3
VE1,Công ty Cổ phần Xây dựng điện VNECO1,Công ty Cổ phần Xây dựng điện VNECO1,VE1 Joint Stock Company,HNX,2
VE2,CTCP Xây dựng điện VNECO 2,CTCP Xây dựng điện VNECO 2,VE2 Joint Stock Company,UPCOM,3
VE3,Công ty cổ phần Xây dựng Điện VNECO 3,Công ty cổ phần Xây dựng Điện VNECO 3,VE3 Joint Stock Company,HNX,2
VE4,Công ty cổ phần Xây dựng điện VNECO4,Công ty cổ phần Xây dựng điện VNECO4,VE4 Joint Stock Company,HNX,2
VE8,CTCP Xây dựng Điện Vneco 8,CTCP Xây dựng Điện Vneco 8,VE8 Joint Stock Company,HNX,2
VE9,CTCP Đầu tư và Xây dựng VNECO 9,CTCP Đầu tư và Xây dựng VNECO 9,VE9 Joint Stock Company,UPCOM,3
VEA,Tổng công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,Tổng công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,VEA Joint Stock Company,UPCOM,3
VEC,Tổng CTCP Điện tử và Tin học Việt Nam,Tổng CTCP Điện tử và Tin học Việt Nam,VEC Joint Stock Company,UPCOM,3
VEF,CTCP Trung tâm Hội chợ Triển lãm Việt Nam,CTCP Trung tâm Hội chợ Triển lãm Việt Nam,VEF Joint Stock Company,UPCOM,3
VES,Công ty cổ phần Đầu tư và Xây dựng điện Mêca Vneco,Công ty cổ phần Đầu tư và Xây dựng điện Mêca Vneco,VES Joint Stock Company,UPCOM,3
VET,CTCP Thuốc thú y Trung ương Navetco,CTCP Thuốc thú y Trung ương Navetco,VET Joint Stock Company,UPCOM,3
VFC,CTCP Vinafco,CTCP Vinafco,VFC Joint Stock Company,UPCOM,3
VFG,Công ty Cổ phần Khử trùng Việt Nam,Công ty Cổ phần Khử trùng Việt Nam,VFG Joint Stock Company,HOSE,1
VFR,CTCP Vận tải và Thuê tàu,CTCP Vận tải và Thuê tàu,VFR Joint Stock Company,UPCOM,3
VFS,Công ty cổ phần Chứng khoán Nhất Việt,Công ty cổ phần Chứng khoán Nhất Việt,VFS Joint Stock Company,HNX,2
VGC,Tổng Công ty Viglacera – CTCP,Tổng Công ty Viglacera – CTCP,VGC Joint Stock Company,HOSE,1
VGG,Tổng CTCP May Việt Tiến,Tổng CTCP May Việt Tiến,VGG Joint Stock Company,UPCOM,3
VGI,Tổng công ty cổ phần Đầu tư quốc tế Viettel,Tổng công ty cổ phần Đầu tư quốc tế Viettel,VGI Joint Stock Company,UPCOM,3
VGL,CTCP Mạ kẽm công nghiệp Vingal-Vnsteel,CTCP Mạ kẽm công nghiệp Vingal-Vnsteel,VGL Joint Stock Company,UPCOM,3
VGP,CTCP Cảng Rau Quả,CTCP Cảng Rau Quả,VGP Joint Stock Company,HNX,2
VGR,CTCP Cảng Xanh Vip,CTCP Cảng Xanh Vip,VGR Joint Stock Company,UPCOM,3
VGS,Công ty Cổ phần ống thép Việt Đức VG PIPE,Công ty Cổ phần ống thép Việt Đức VG PIPE,VGS Joint Stock Company,HNX,2
VGT,Tập đoàn Dệt may Việt Nam,Tập đoàn Dệt may Việt Nam,VGT Joint Stock Company,UPCOM,3
VGV,Tổng công ty Tư vấn Xây dựng Việt Nam - CTCP,Tổng công ty Tư vấn Xây dựng Việt Nam - CTCP,VGV Joint Stock Company,UPCOM,3
VHC,Công ty Cổ phần Vĩnh Hoàn,Công ty Cổ phần Vĩnh Hoàn,VHC Joint Stock Company,HOSE,1
VHD,Công ty cổ phần Đầu tư phát triển nhà và Đô thị VINAHUD,Công ty cổ phần Đầu tư phát triển nhà và Đô thị VINAHUD,VHD Joint Stock Company,UPCOM,3
VHE,Công ty cổ phần Dược liệu và Thực phẩm Việt Nam,Công ty cổ phần Dược liệu và Thực phẩm Việt Nam,VHE Joint Stock Company,HNX,2
VHF,CTCP Xây dựng và chế biến lương thực Vĩnh Hà,CTCP Xây dựng và chế biến lương thực Vĩnh Hà,VHF Joint Stock Company,UPCOM,3
VHG,Công ty Cổ phần Đầu tư và Phát triển Việt Trung Nam,Công ty Cổ phần Đầu tư và Phát triển Việt Trung Nam,VHG Joint Stock Company,UPCOM,3
VHH,CTCP Đầu tư Kinh doanh nhà Thành Đạt,CTCP Đầu tư Kinh doanh nhà Thành Đạt,VHH Joint Stock Company,UPCOM,3
VHL,CTCP Viglacera Hạ Long,CTCP Viglacera Hạ Long,VHL Joint Stock Company,HNX,2
VHM,Công ty Cổ phần Vinhomes,Công ty Cổ phần Vinhomes,VHM Joint Stock Company,HOSE,1
VHM121024,Trái phiếu VHMB2124002,Trái phiếu VHMB2124002,VHM121024,HNX,2
VHM121025,Trái phiếu VHMB2126003,Trái phiếu VHMB2126003,VHM121025,HNX,2
VIB,Ngân hàng Thương mại cổ phần Quốc tế Việt Nam,Ngân hàng Thương mại cổ phần Quốc tế Việt Nam,VIB Joint Stock Company,HOSE,1
VIC,Tập đoàn Vingroup – Công ty CP,Tập đoàn Vingroup – Công ty CP,VIC Joint Stock Company,HOSE,1
VIC121003,Trái phiếu VICB2023001,Trái phiếu VICB2023001,VIC121003,HNX,2
VIC121004,Trái phiếu VICB2124001,Trái phiếu VICB2124001,VIC121004,HNX,2
VIC121005,Trái phiếu VICB2124002,Trái phiếu VICB2124002,VIC121005,HNX,2
VID,Công ty CP Đầu tư Phát triển Thương mại Viễn Đông,Công ty CP Đầu tư Phát triển Thương mại Viễn Đông,VID Joint Stock Company,HOSE,1
VIE,Công ty cổ phần Công nghệ Viễn thông VI TE CO,Công ty cổ phần Công nghệ Viễn thông VI TE CO,VIE Joint Stock Company,UPCOM,3
VIF,Tổng công ty Lâm nghiệp Việt Nam - Công ty cổ phần,Tổng công ty Lâm nghiệp Việt Nam - Công ty cổ phần,VIF Joint Stock Company,HNX,2
VIG,Công ty cổ phần Chứng khoán Đầu tư tài chính Việt Nam,Công ty cổ phần Chứng khoán Đầu tư tài chính Việt Nam,VIG Joint Stock Company,HNX,2
VIH,CTCP Viglacera Hà Nội,CTCP Viglacera Hà Nội,VIH Joint Stock Company,UPCOM,3
VIM,CTCP Khoáng sản Viglacera,CTCP Khoáng sản Viglacera,VIM Joint Stock Company,UPCOM,3
VIN,CTCP Giao nhận Kho vận Ngoại thương Việt Nam,CTCP Giao nhận Kho vận Ngoại thương Việt Nam,VIN Joint Stock Company,UPCOM,3
VIP,Công ty Cổ phần Vận tải Xăng dầu VIPCO,Công ty Cổ phần Vận tải Xăng dầu VIPCO,VIP Joint Stock Company,HOSE,1
VIR,CTCP Du lịch quốc tế Vũng Tàu,CTCP Du lịch quốc tế Vũng Tàu,VIR Joint Stock Company,UPCOM,3
VIT,CÔNG TY CỔ PHẦN VIGLACERA TIÊN SƠN,CÔNG TY CỔ PHẦN VIGLACERA TIÊN SƠN,VIT Joint Stock Company,HNX,2
VIW,Tổng công ty Đầu tư Nước và Môi trường Việt Nam- CTCP,Tổng công ty Đầu tư Nước và Môi trường Việt Nam- CTCP,VIW Joint Stock Company,UPCOM,3
VIX,Công ty cổ phần Chứng khoán VIX,Công ty cổ phần Chứng khoán VIX,VIX Joint Stock Company,HOSE,1
VJC,Công ty Cổ phần Hàng không VietJet,Công ty Cổ phần Hàng không VietJet,VJC Joint Stock Company,HOSE,1
VKC,Công ty Cổ phần VKC Holdings,Công ty Cổ phần VKC Holdings,VKC Joint Stock Company,UPCOM,3
VKP,Công ty cổ phần Nhựa Tân Hoá,Công ty cổ phần Nhựa Tân Hoá,VKP Joint Stock Company,UPCOM,3
VLA,CTCP Đầu tư và phát triển công nghệ Văn Lang,CTCP Đầu tư và phát triển công nghệ Văn Lang,VLA Joint Stock Company,HNX,2
VLB,CTCP Xây dựng và Sản xuất vật liệu xây dựng Biên Hòa,CTCP Xây dựng và Sản xuất vật liệu xây dựng Biên Hòa,VLB Joint Stock Company,UPCOM,3
VLC,Tổng Công ty Chăn nuôi Việt Nam - CTCP,Tổng Công ty Chăn nuôi Việt Nam - CTCP,VLC Joint Stock Company,UPCOM,3
VLF,CTCP Lương thực Thực phẩm Vĩnh Long,CTCP Lương thực Thực phẩm Vĩnh Long,VLF Joint Stock Company,UPCOM,3
VLG,Công ty cổ phần Vimc Logistics,Công ty cổ phần Vimc Logistics,VLG Joint Stock Company,UPCOM,3
VLP,CTCP Công trình công cộng Vĩnh Long,CTCP Công trình công cộng Vĩnh Long,VLP Joint Stock Company,UPCOM,3
VLW,CTCP Cấp nước Vĩnh Long,CTCP Cấp nước Vĩnh Long,VLW Joint Stock Company,UPCOM,3
VMA,CTCP Công nghiệp Ô tô - Vinacomin,CTCP Công nghiệp Ô tô - Vinacomin,VMA Joint Stock Company,UPCOM,3
VMC,Công ty cổ phần VIMECO,Công ty cổ phần VIMECO,VMC Joint Stock Company,HNX,2
VMD,CTCP Y Dược Phẩm VIMEDIMEX,CTCP Y Dược Phẩm VIMEDIMEX,VMD Joint Stock Company,HOSE,1
VMG,CTCP Thương mại và Dịch vụ Dầu khí Vũng Tàu,CTCP Thương mại và Dịch vụ Dầu khí Vũng Tàu,VMG Joint Stock Company,UPCOM,3
VMS,Công ty cổ phần Phát triển Hàng hải,Công ty cổ phần Phát triển Hàng hải,VMS Joint Stock Company,HNX,2
VMT,Công ty cổ phần Giao nhận Vận tải miền Trung,Công ty cổ phần Giao nhận Vận tải miền Trung,VMT Joint Stock Company,UPCOM,3
VNA,CTCP Vận tải biển Vinaship,CTCP Vận tải biển Vinaship,VNA Joint Stock Company,UPCOM,3
VNB,CTCP Sách Việt Nam,CTCP Sách Việt Nam,VNB Joint Stock Company,UPCOM,3
VNC,CTCP Tập đoàn Vinacontrol,CTCP Tập đoàn Vinacontrol,VNC Joint Stock Company,HNX,2
VND,Công ty Cổ phần Chứng khoán VNDIRECT,Công ty Cổ phần Chứng khoán VNDIRECT,VND Joint Stock Company,HOSE,1
VND122013,Trái phiếu Công ty cổ phần Chứng khoán VNDIRECT VND122013,Trái phiếu Công ty cổ phần Chứng khoán VNDIRECT VND122013,VND122013,HNX,2
VND122014,Trái phiếu Công ty cổ phần Chứng khoán VNDIRECT VND122014,Trái phiếu Công ty cổ phần Chứng khoán VNDIRECT VND122014,VND122014,HNX,2
VNE,Tổng Công ty Cổ phần Xây dựng Điện Việt Nam,Tổng Công ty Cổ phần Xây dựng Điện Việt Nam,VNE Joint Stock Company,HOSE,1
VNF,CTCP Vinafreight,CTCP Vinafreight,VNF Joint Stock Company,HNX,2
VNG,Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,VNG Joint Stock Company,HOSE,1
VNG122002,Trái phiếu VNGB2124001,Trái phiếu VNGB2124001,VNG122002,HNX,2
VNH,CTCP Đầu tư Việt Việt Nhật,CTCP Đầu tư Việt Việt Nhật,VNH Joint Stock Company,UPCOM,3
VNI,Công ty CP Đầu tư Bất động sản Việt Nam,Công ty CP Đầu tư Bất động sản Việt Nam,VNI Joint Stock Company,UPCOM,3
VNL,Công ty Cổ phần Logistics Vinalink,Công ty Cổ phần Logistics Vinalink,VNL Joint Stock Company,HOSE,1
VNM,Công ty Cổ phần Sữa Việt Nam,Công ty Cổ phần Sữa Việt Nam,VNM Joint Stock Company,HOSE,1
VNP,CTCP Nhựa Việt Nam,CTCP Nhựa Việt Nam,VNP Joint Stock Company,UPCOM,3
VNR,Tổng CTCP Tái Bảo hiểm Quốc gia Việt Nam,Tổng CTCP Tái Bảo hiểm Quốc gia Việt Nam,VNR Joint Stock Company,HNX,2
VNS,Công ty Cổ phần Ánh Dương Việt Nam,Công ty Cổ phần Ánh Dương Việt Nam,VNS Joint Stock Company,HOSE,1
VNT,CTCP Giao nhận Vận tải Ngoại thương,CTCP Giao nhận Vận tải Ngoại thương,VNT Joint Stock Company,HNX,2
VNX,Công ty cổ phần Quảng cáo và Hội chợ Thương Mại Vinexad,Công ty cổ phần Quảng cáo và Hội chợ Thương Mại Vinexad,VNX Joint Stock Company,UPCOM,3
VNY,Công ty cổ phần Thuốc Thú y Trung Ương I,Công ty cổ phần Thuốc Thú y Trung Ương I,VNY Joint Stock Company,UPCOM,3
VNZ,Công ty cổ phần VNG,Công ty cổ phần VNG,VNZ Joint Stock Company,UPCOM,3
VOC,Tổng công ty Công nghiệp Dầu thực vật Việt Nam – CTCP,Tổng công ty Công nghiệp Dầu thực vật Việt Nam – CTCP,VOC Joint Stock Company,UPCOM,3
VOS,Công ty Cổ phần Vận tải Biển Việt Nam,Công ty Cổ phần Vận tải Biển Việt Nam,VOS Joint Stock Company,HOSE,1
VPA,Công ty cổ phần Vận tải hóa dầu VP,Công ty cổ phần Vận tải hóa dầu VP,VPA Joint Stock Company,UPCOM,3
