uuid,symbol,name,color,iconUrl,marketCap,price,listedAt,tier,change,rank,sparkline,lowVolume,coinrankingUrl,24hVolume,btcPrice
hfw0nnnLtSFc7,GAS,Gas,#295020,https://cdn.coinranking.com/rJMSO8ddb/neo.svg,285615320,2.967011405795952,1503014400,1,17.84,117,"['2.535555255073796', '2.571951424593142', '2.5981336311425363', '2.6155636547311802', '3.2418742367976705', '3.039414722027229', '2.838452420061876', '2.9021007223984396', '2.9219052791594753', '2.912455334765422', '2.9426143958046262', '2.9215199035708923', '2.9950283036912753', '3.0276652148383336', '3.148020588050628', '3.0372974880357004', '3.0146675682768', '3.0819565106215583', '3.131363781404436', '3.0726916217691818', '3.0592728156783817', '3.0437172067552654', '2.941893709478805', '2.919709027982272']",False,https://coinranking.com/coin/hfw0nnnLtSFc7+gas-gas,309698505,0.00008683314892531
WMDlfMJ1W,APX,ApolloX,#7747FD,https://cdn.coinranking.com/FfcNFmkwn/16334.png,285134433,0.04336846816252872,1649048256,1,8.81,118,"['0.03987556159467328', '0.039824940192089694', '0.040321122895237635', '0.040388394501645185', '0.04037144991662767', '0.04034222641783388', '0.04053854059730319', '0.0401402297927717', '0.04023069296392108', '0.040204758598227607', '0.040131461901770596', '0.040311631226099064', '0.04029183294497863', '0.039971052501939594', '0.039658691018987134', '0.039743469777200564', '0.039975576561461994', '0.04059560001915741', '0.041951832441652355', '0.042336243596758596', '0.04235148866796634', '0.043064493549501114', '0.04348595002083305', '0.04344491581642422']",False,https://coinranking.com/coin/WMDlfMJ1W+apollox-apx,1672467,0.00000126893331541
gpRKmM16k,AXS,Axie Infinity,#f5a616,https://cdn.coinranking.com/L3gWtlUJB/axie-infinity.png,282049416,4.630783001925022,1605090441,1,-0.37,119,"['4.648569850920428', '4.660283176336083', '4.6665506094015115', '4.720385618848891', '4.693831331187378', '4.688810074903127', '4.646825542398493', '4.591908816284975', '4.625606604382426', '4.599376781956262', '4.631957478867399', '4.6251958305010525', '4.601395366496202', '4.660938566683159', '4.683011588930199', '4.681283453475077', '4.718840625740784', '4.681423154397474', '4.660188215072641', '4.654736665043368', '4.656825106028835', '4.673393658064272', '4.63410466440517', '4.589397465604072']",False,https://coinranking.com/coin/gpRKmM16k+axieinfinity-axs,51111402,0.000135525421055494
xJ3WcS1LO,ASTR,Astar,#22aed1,https://cdn.coinranking.com/OSSd1lXDu/12885.png,281857057,0.052947047565435716,1649920514,1,3.45,120,"['0.051026879431250484', '0.0515119553915872', '0.05266302957020915', '0.05476745020851999', '0.053944073285291515', '0.05129116008829485', '0.050008622622667497', '0.04941011268854838', '0.05019546496574187', '0.04975219004672176', '0.05048123765794799', '0.05045147335695839', '0.05034767828512477', '0.051507356081552574', '0.05225330306469896', '0.0512199433029463', '0.051791351395418975', '0.05176788887046622', '0.05160688242191373', '0.0515330445969127', '0.05194479368452198', '0.053419383854529746', '0.052184356089948376', '0.05167889968282008']",False,https://coinranking.com/coin/xJ3WcS1LO+astar-astr,78322297,0.000001549558878481
1rnjJ1rInKP5K,BTG,Bitcoin Gold,#021e6b,https://cdn.coinranking.com/BkLedkw-G/btg.svg,258934372,14.916348609039327,1508803200,1,-0.94,121,"['15.117059870498812', '15.179801837625968', '15.197779195902845', '15.113484061663888', '15.053913857633866', '15.057027125955276', '15.015539541081232', '14.948581446385019', '14.962526062048148', '14.947624975201924', '14.957865280060771', '15.002860104508986', '14.961469193528822', '15.072191962741758', '15.156999804288292', '15.074498908083624', '15.188993045062412', '15.048772257635312', '14.986880268012092', '14.989217298348732', '15.046807784487573', '15.018798884271343', '14.930005029458101', '14.850872386406843']",False,https://coinranking.com/coin/1rnjJ1rInKP5K+bitcoingold-btg,9582349,0.000436544840259245
bOm0xKUuDvCUu,QTUM,QTUM,#2e9ad0,https://cdn.coinranking.com/TByBVzFNq/qtum.svg,255443112,2.4356578479538853,1489708800,1,-0.01,122,"['2.4318474089352184', '2.4374760089453544', '2.456908527987405', '2.484717612520456', '2.4787300301462127', '2.475002963471506', '2.452771277129859', '2.424663481365521', '2.436910734768441', '2.4258576007631203', '2.4455167967287146', '2.4409235132330536', '2.4305031895623497', '2.4609022585909726', '2.470155777901751', '2.4680598457899743', '2.4838952337944935', '2.462045770539154', '2.4442529500156205', '2.444808851915199', '2.446540872437549', '2.4486195266015045', '2.4262745922813336', '2.412050744067742']",False,https://coinranking.com/coin/bOm0xKUuDvCUu+qtum-qtum,46156159,0.000071282449480757
MMZLepqy,BLUR,BLUR,#000000,https://cdn.coinranking.com/NxULGjXlu/BLUR.png,253803534,0.2476793360777083,1676419501,1,15.72,123,"['0.21504501105564972', '0.2178160489404934', '0.2193751695625504', '0.2161016241117123', '0.21288087258673646', '0.2137741212338794', '0.21338458345394953', '0.21477907079484285', '0.21866290636012564', '0.22595765551970448', '0.22713458833798733', '0.22362647804523464', '0.22375822105451124', '0.2268400916900745', '0.22504858669893477', '0.21950757821995437', '0.21996555319397762', '0.21781380379347115', '0.21983111602185632', '0.22301312344876556', '0.2242108394915459', '0.2462578855756617', '0.2510384611187029', '0.24395881615202816']",False,https://coinranking.com/coin/MMZLepqy+blur-blur,154835781,0.000007248632962228
2hOSU_JYX,FLR,Flare Network,#000000,https://cdn.coinranking.com/SOf_HV5h_/Flare.png,250089677,0.009352943313412455,1673325180,1,-0.83,124,"['0.009418576350073381', '0.009454632280576221', '0.00956468507181997', '0.009555486025024464', '0.009528368320886754', '0.009510440354397041', '0.009412269826802757', '0.009376798336411148', '0.009393255700543003', '0.009294701076496019', '0.009251568708426387', '0.009281572296159522', '0.00924301191431895', '0.009174261339557515', '0.00921703905204999', '0.009318367723570555', '0.009368326789766113', '0.009327528062073967', '0.009340486715356085', '0.00937583447682826', '0.009361392178159856', '0.009364585331737566', '0.00937225528695991', '0.00927938773824166']",False,https://coinranking.com/coin/2hOSU_JYX+flarenetwork-flr,5058571,2.7372510872e-7
fmHk13Rqw,FLOKI,FLOKI,#a84e13,https://cdn.coinranking.com/Yfn5I1O01/10804.png,248951102,0.000025033778076036,1631507292,1,-4.40,125,"['0.000026160801640008', '0.00002620120184401', '0.000026492029510776', '0.000026731106618232', '0.000026545809399565', '0.000026389040748552', '0.000025796759418928', '0.000025770705394678', '0.000025674626360438', '0.000025675488844018', '0.000025857967227238', '0.000025813318884145', '0.000025717847627615', '0.000025925419934298', '0.000025851907836232', '0.000025699326568211', '0.000025954144829683', '0.000025502764843997', '0.000025304647337763', '0.000025331165794737', '0.000025355616667389', '0.000025254373422004', '0.000025017892629497', '0.000024744974955355']",False,https://coinranking.com/coin/fmHk13Rqw+floki-floki,52186359,7.32643554e-10
GDFVoYSg-,TRB,Tellor,#000000,https://cdn.coinranking.com/O_5NrrxTj/TRB.png,248650396,100.3703974923345,1600249430,1,14.30,126,"['87.88485366281299', '89.16148951579144', '90.62155745399784', '88.0361013398835', '90.09908713411927', '90.59096323577567', '90.00099968049544', '90.04055733990691', '89.65913399963696', '90.72687870360834', '90.67755892977631', '90.38567416965007', '90.19665651708537', '91.7315427441942', '90.76129856635008', '90.30097115332808', '92.51355819828666', '94.38234907200538', '97.38313019983744', '102.80534865387432', '104.6360603678713', '101.73528108797547', '100.53094640087055', '98.69690897404986']",False,https://coinranking.com/coin/GDFVoYSg-+tellor-trb,144040655,0.002937460117652081
uzUCYmcW73kQF,POLY,Polymath Network,#5161a4,https://cdn.coinranking.com/SyECt32XQ/polymath.svg,248175324,0.2682981078138152,1519171200,1,-0.10,127,"['0.26818987016755247', '0.26815143655175083', '0.2610368623564068', '0.2633173826952867', '0.2661499662560886', '0.26601489693413083', '0.26373433561444826', '0.26543289884650834', '0.26257289240035775', '0.26365126727274435', '0.26316473287164505', '0.2645412936568661', '0.2669496518431715', '0.26450214519140863', '0.26575025180419654', '0.26531661450125776', '0.2634531770151553', '0.2689725601733452', '0.27476590798896694', '0.2745462225191643', '0.2765986607054542', '0.2761218345979088', '0.26919064796257225', '0.26964839487168074']",False,https://coinranking.com/coin/uzUCYmcW73kQF+polymathnetwork-poly,3722087,0.000007852066057672
RLzoWH76m,CELO,Celo,#ffe640,https://cdn.coinranking.com/bzXOF4VK0/celo.png,244693040,0.4750452928712648,1595513520,1,-0.94,128,"['0.4816487743439462', '0.4841938254718211', '0.48207378314724353', '0.4851345962968732', '0.47914965521811176', '0.47853918954544056', '0.4725524240334145', '0.4665635477979151', '0.46969336152271685', '0.46966255312783745', '0.473459754671583', '0.47322519825421383', '0.46944357607565357', '0.47481757426580434', '0.47587525059626756', '0.4720812760036645', '0.47831511513369823', '0.4746179961152321', '0.47145353116785677', '0.4709811173359252', '0.4711826820407339', '0.47207817139236535', '0.4695146070638631', '0.46685021942396093']",False,https://coinranking.com/coin/RLzoWH76m+celo-celo,23213210,0.000013902770505559
Au8mNo2ZIlJfL,LRC,Loopring,#000000,https://cdn.coinranking.com/Hyi4YJz3M/lrc.svg,240787649,0.19133707136196973,1504051200,1,2.20,129,"['0.18728251782816022', '0.1896764820024439', '0.19182668056041197', '0.19582115970802497', '0.19371763427453179', '0.1927918594150171', '0.19144912411769427', '0.18808333952810785', '0.18860955680661126', '0.18753001030205055', '0.18818556307813028', '0.18749923703718407', '0.1870123091301174', '0.18893483379802203', '0.1890060866990851', '0.18872192619265396', '0.19084653868462445', '0.18964280963224484', '0.1894813893302804', '0.18962295377248325', '0.18996811884458045', '0.19081488916666067', '0.18960569016030115', '0.18851082086456197']",False,https://coinranking.com/coin/Au8mNo2ZIlJfL+loopring-lrc,31916312,0.000005599708979902
cCx8KCiV3,AGIX,SingularityNET,#000000,https://cdn.coinranking.com/UBRfNttvR/2424.png,239840784,0.2113018238820485,1626924800,1,7.86,130,"['0.19583826877300634', '0.19615200650677334', '0.1985924651051394', '0.2119821439074322', '0.20779229394870574', '0.20664944659038637', '0.20232264746982717', '0.1999380265728824', '0.2012942613568642', '0.19872161667715163', '0.2001604515587111', '0.2000529074754031', '0.198319656602646', '0.19985575668545502', '0.19911441109330316', '0.19991459701751216', '0.20413693170176825', '0.2041330036951656', '0.20285665232477093', '0.2027317846748691', '0.2031088795667185', '0.2070279518597259', '0.20832668388897527', '0.20682031463073824']",False,https://coinranking.com/coin/cCx8KCiV3+singularitynet-agix,77312640,0.000006184001418228
SLcGT3CwT,ENS,Ethereum Name Service,#49bcd7,https://cdn.coinranking.com/aUQr3CkJU/ENS.png,234394009,7.716827437336534,1637890356,1,-0.78,131,"['7.776262004308225', '7.7784137017015285', '7.794070408261435', '7.896120311152042', '7.83965171607699', '7.796090643431045', '7.723085122145509', '7.621406764085051', '7.683383547023556', '7.647857801713318', '7.689549736195982', '7.680340558810687', '7.654252996062671', '7.730636405086399', '7.757404074598292', '7.75244292636064', '7.832540817322006', '7.787098698315331', '7.729632801462205', '7.715755586834204', '7.729741689425437', '7.778254864463816', '7.709616468070713', '7.620936596711125']",False,https://coinranking.com/coin/SLcGT3CwT+ethereumnameservice-ens,16211395,0.000225842214420946
iEHCPwcxoIH8e,HOT,Holo,#007f88,https://cdn.coinranking.com/B1Bz-3m_X/Hot.svg,233730808,0.00131590785333299,1516492800,1,-1.54,132,"['0.001337006169942587', '0.001336956496934478', '0.001342178639556211', '0.001350682102117557', '0.001340002906890718', '0.001332435014476476', '0.001315275572038985', '0.001296017677287637', '0.00130631252321511', '0.001298781019070757', '0.001305561405822662', '0.001306500018991085', '0.001300479841355539', '0.001310364013098586', '0.001317414883312533', '0.0013165815153582', '0.001334158458098719', '0.001328511903063995', '0.00132362042377109', '0.001325725087168629', '0.00133161094827639', '0.001333022652186727', '0.001320728812269865', '0.001306127729032595']",False,https://coinranking.com/coin/iEHCPwcxoIH8e+holo-hot,1186809,3.8511622293e-8
bj95vFrxl,T,Threshold,#7b04fc,https://cdn.coinranking.com/88ts0WZd4/17751.png,231870505,0.02205140323460713,1652414629,1,0.37,133,"['0.021975218145841663', '0.022100397211379946', '0.02220810681989308', '0.022270300431079935', '0.02205158728091635', '0.022309563086351094', '0.022031007990862907', '0.021890938869056', '0.02205677792941259', '0.02198956880802712', '0.022093232499608415', '0.022179957101686566', '0.022150667674524584', '0.022446891848670755', '0.022384395870371814', '0.02221985217623071', '0.02248582849711207', '0.022290088523116876', '0.02216836332699446', '0.022137103822634507', '0.022204881982583295', '0.022257736048629368', '0.02201773754274146', '0.02190511975438916']",False,https://coinranking.com/coin/bj95vFrxl+threshold-t,31991064,6.45360775271e-7
sQ77akpUH,CVX,Convex Finance,#b6c2be,https://cdn.coinranking.com/9R7x95O1c/9903.png,229294222,2.8125762550722597,1631676128,1,-0.68,134,"['2.8300620730741595', '2.8479789116518286', '2.8574860158030915', '2.893556526415056', '2.8810107997212304', '2.8837685068866024', '2.8462895264136945', '2.8141785426635537', '2.821699360391339', '2.7992728627152768', '2.8102637700383264', '2.809453571156687', '2.790497755664942', '2.8041258799673594', '2.809368254679495', '2.8019185592124156', '2.8301351578463074', '2.8246829837533927', '2.813424934702636', '2.8153564351177987', '2.822205042319032', '2.82736765184869', '2.8063519825162633', '2.7841437135114093']",False,https://coinranking.com/coin/sQ77akpUH+convexfinance-cvx,8514400,0.000082313418931722
3xJluUMvp,SUI,Sui Network,#9fc5e8,https://cdn.coinranking.com/ofGxBKTzi/mVPQgClg_400x400.PNG,228908760,0.43331468512370136,1681785895,1,-1.96,135,"['0.4443297294789353', '0.45173456084765923', '0.4482823534136205', '0.4499820260746483', '0.44364850840196873', '0.43934656975876124', '0.432578931882696', '0.4295209444969223', '0.43200465305164437', '0.4309564732855309', '0.43414049606980043', '0.43273733333089737', '0.43042716139374837', '0.4356413515233504', '0.4351437701481251', '0.43366229883601165', '0.4404425987835971', '0.43664482692857104', '0.43298785251354077', '0.43220906371123746', '0.43316023962810263', '0.4364558437874476', '0.43188931447496176', '0.42728779442463394']",False,https://coinranking.com/coin/3xJluUMvp+suinetwork-sui,161030479,0.000012681474197022
Q9dLTSFOi,LUSD,Liquity USD,#645cd4,https://cdn.coinranking.com/nFn6b97om/9566.png,227717805,0.994079188757194,1627019867,1,0.07,136,"['0.9932079092820296', '0.9936020199919563', '0.9936934927435933', '0.9942230957997068', '0.9954920144084427', '0.9947808682432635', '0.9984111107222504', '0.9955824063897604', '0.9953114462384309', '0.9965984404267445', '0.9949993477545386', '0.9949603640192997', '0.9960763501180404', '0.9939844161937706', '0.9966705237852147', '0.9965764432517246', '0.9945682378425861', '0.996288467856676', '0.996629815265858', '0.9959232962057488', '0.9962752175542094', '0.9959850924647531', '0.9975813154324991', '0.9971495597331976']",False,https://coinranking.com/coin/Q9dLTSFOi+liquityusd-lusd,2175738,0.00002909292026053
nighWmDcw,BFC,Bifrost ,#468bcc,https://cdn.coinranking.com/Iv42lBc5-/bifrost_32.png,222285436,0.055571359012928076,1639444817,1,-5.47,137,"['0.058960289593749514', '0.05807283489220138', '0.05874945741164557', '0.05832686203526735', '0.05575557940601642', '0.05574421499216273', '0.05530471118375518', '0.05550542544805183', '0.05557740259783314', '0.05451644451010461', '0.054663302508417395', '0.055474724888399975', '0.05533098944769498', '0.05533259572312526', '0.05487192592873604', '0.05347446201626767', '0.0533397594971592', '0.05579809907105006', '0.056156557486203754', '0.055908995891990415', '0.05477733795031207', '0.05407838704518006', '0.05345498885882461', '0.05473066751601955']",False,https://coinranking.com/coin/nighWmDcw+bifrost-bfc,10768247,0.000001626362501919
_8gMDgV95,XCH,Chia Network,#3AAC59,https://cdn.coinranking.com/9SFFa9LyR/chia.png,214656375,24.3008082586069,1622118103,1,0.56,138,"['24.17002462769181', '24.32351407113006', '24.564184301960083', '24.96368445437414', '24.91680884611776', '24.970434540953047', '24.718894872474024', '24.507546183102402', '24.619024918521824', '24.468461155321563', '24.545249845631453', '24.40968844800543', '24.235843888445174', '24.372076006864628', '24.47656076800053', '24.390969301005576', '24.7448298858173', '24.72225078411026', '24.60348344938761', '24.522833682928674', '24.386867843512466', '24.38368409285264', '24.22678893851606', '24.246442586976293']",False,https://coinranking.com/coin/_8gMDgV95+chianetwork-xch,5305964,0.000711192312372976
fGnh3Admt,WLD,Worldcoin,#000000,https://cdn.coinranking.com/gCWuGbQTQ/1VQdZPHJ_400x400.PNG,211229498,1.7689595388269643,1690184913,1,6.14,139,"['1.6687922849743786', '1.676677725409557', '1.6893109197379843', '1.7475765458822654', '1.7161437696862192', '1.6901951338208085', '1.675353426581388', '1.6695634383026055', '1.6814151041902', '1.6851784091229793', '1.6887659757403712', '1.6783325889359675', '1.6580998284692945', '1.6731909889571175', '1.6811575308110323', '1.6765961355622294', '1.7170284909172495', '1.7053609718615448', '1.716773178452068', '1.7295567348530352', '1.7223154529573526', '1.7286979297439196', '1.7285984753025838', '1.7237104642557772']",False,https://coinranking.com/coin/fGnh3Admt+worldcoin-wld,147458122,0.000051770723488878
